HGNC ID,gene_symbol,sf_id,family_name,subfamily_name,family_id
HGNC:29818,TCEAL2,PTHR14754:SF36,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 2,PTHR14754
HGNC:28247,TCEAL3,PTHR14754:SF33,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 3-RELATED,PTHR14754
HGNC:26121,TCEAL4,PTHR14754:SF10,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 4,PTHR14754
HGNC:22282,TCEAL5,PTHR14754:SF13,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 5,PTHR14754
HGNC:24553,TCEAL6,PTHR14754:SF33,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 3-RELATED,PTHR14754
HGNC:28336,TCEAL7,PTHR14754:SF5,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 7,PTHR14754
HGNC:28683,TCEAL8,PTHR14754:SF11,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 8,PTHR14754
HGNC:30084,TCEAL9,PTHR14754:SF6,TRANSCRIPTION ELONGATION FACTOR A,TRANSCRIPTION ELONGATION FACTOR A PROTEIN-LIKE 9,PTHR14754
HGNC:28277,TCEANC,PTHR11477:SF7,TRANSCRIPTION FACTOR S-II ZINC FINGER DOMAIN-CONTAINING PROTEIN,TRANSCRIPTION ELONGATION FACTOR A N-TERMINAL AND CENTRAL DOMAIN-CONTAINING PROTEIN,PTHR11477
HGNC:26494,TCEANC2,PTHR11477:SF14,TRANSCRIPTION FACTOR S-II ZINC FINGER DOMAIN-CONTAINING PROTEIN,TRANSCRIPTION ELONGATION FACTOR A N-TERMINAL AND CENTRAL DOMAIN-CONTAINING PROTEIN 2,PTHR11477
HGNC:15630,TCERG1,PTHR15377:SF7,TRANSCRIPTION ELONGATION REGULATOR 1,TRANSCRIPTION ELONGATION REGULATOR 1,PTHR15377
HGNC:23533,TCERG1L,PTHR15377:SF5,TRANSCRIPTION ELONGATION REGULATOR 1,TRANSCRIPTION ELONGATION REGULATOR 1-LIKE PROTEIN,PTHR15377
HGNC:11633,TCF3,PTHR11793:SF7,BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR,TRANSCRIPTION FACTOR E2-ALPHA,PTHR11793
HGNC:11634,TCF4,PTHR11793:SF10,BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR,TRANSCRIPTION FACTOR 4,PTHR11793
HGNC:11639,TCF7,PTHR10373:SF33,TRANSCRIPTION FACTOR 7 FAMILY MEMBER,TRANSCRIPTION FACTOR 7,PTHR10373
HGNC:11640,TCF7L1,PTHR10373:SF25,TRANSCRIPTION FACTOR 7 FAMILY MEMBER,TRANSCRIPTION FACTOR 7-LIKE 1,PTHR10373
HGNC:11641,TCF7L2,PTHR10373:SF32,TRANSCRIPTION FACTOR 7 FAMILY MEMBER,TRANSCRIPTION FACTOR 7-LIKE 2,PTHR10373
HGNC:11623,TCF12,PTHR11793:SF11,BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR,TRANSCRIPTION FACTOR 12,PTHR11793
HGNC:11627,TCF15,PTHR23349:SF4,"BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR, TWIST",TRANSCRIPTION FACTOR 15,PTHR23349
HGNC:11629,TCF19,PTHR15464:SF1,TRANSCRIPTION FACTOR 19,TRANSCRIPTION FACTOR 19,PTHR15464
HGNC:11631,TCF20,PTHR14955:SF7,RETINOIC ACID INDUCED 1/TRANSCRIPTION FACTOR 20,TRANSCRIPTION FACTOR 20,PTHR14955
HGNC:11632,TCF21,PTHR23349:SF67,"BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR, TWIST",TRANSCRIPTION FACTOR 21,PTHR23349
HGNC:18602,TCF23,PTHR23349:SF58,"BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR, TWIST",TRANSCRIPTION FACTOR 23,PTHR23349
HGNC:32275,TCF24,PTHR23349:SF48,"BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR, TWIST",TRANSCRIPTION FACTOR 24,PTHR23349
HGNC:29181,TCF25,PTHR22684:SF0,NULP1-RELATED,TRANSCRIPTION FACTOR 25,PTHR22684
HGNC:11646,TCFL5,PTHR15402:SF2,TRANSCRIPTION FACTOR-LIKE 5 PROTEIN,TRANSCRIPTION FACTOR-LIKE 5 PROTEIN,PTHR15402
HGNC:11791,TCHH,PTHR34855:SF1,TRICHOHYALIN,TRICHOHYALIN,PTHR34855
HGNC:31796,TCHHL1,PTHR47612:SF1,TRICHOHYALIN-LIKE PROTEIN 1,TRICHOHYALIN-LIKE PROTEIN 1,PTHR47612
HGNC:28135,TCHP,PTHR31183:SF2,TRICHOPLEIN KERATIN FILAMENT-BINDING PROTEIN FAMILY MEMBER,TRICHOPLEIN KERATIN FILAMENT-BINDING PROTEIN,PTHR31183
HGNC:1357,TCIM,PTHR32358:SF1,TRANSCRIPTIONAL AND IMMUNE RESPONSE REGULATOR,TRANSCRIPTIONAL AND IMMUNE RESPONSE REGULATOR,PTHR32358
HGNC:11647,TCIRG1,PTHR11629:SF21,VACUOLAR PROTON ATPASES,V-TYPE PROTON ATPASE 116 KDA SUBUNIT A ISOFORM 3,PTHR11629
HGNC:11648,TCL1A,PTHR14060:SF4,PROTEIN P13 MTCP-1,T-CELL LEUKEMIA/LYMPHOMA PROTEIN 1A,PTHR14060
HGNC:11649,TCL1B,PTHR14060:SF2,PROTEIN P13 MTCP-1,T-CELL LEUKEMIA/LYMPHOMA PROTEIN 1B,PTHR14060
HGNC:11652,TCN1,PTHR10559:SF13,TRANSCOBALAMIN-1/GASTRIC INTRINSIC FACTOR,TRANSCOBALAMIN-1,PTHR10559
HGNC:11653,TCN2,PTHR10559:SF14,TRANSCOBALAMIN-1/GASTRIC INTRINSIC FACTOR,TRANSCOBALAMIN-2,PTHR10559
HGNC:11654,TCOF1,PTHR20787:SF10,TREACLE,TREACLE PROTEIN,PTHR20787
HGNC:11655,TCP1,PTHR11353:SF192,CHAPERONIN,T-COMPLEX PROTEIN 1 SUBUNIT ALPHA,PTHR11353
HGNC:11657,TCP10L,PTHR10331:SF25,T COMPLEX PROTEIN 10,T-COMPLEX PROTEIN 10A HOMOLOG-RELATED,PTHR10331
HGNC:21254,TCP10L2,PTHR10331:SF25,T COMPLEX PROTEIN 10,T-COMPLEX PROTEIN 10A HOMOLOG-RELATED,PTHR10331
HGNC:11656,TCP10L3,PTHR10331:SF25,T COMPLEX PROTEIN 10,T-COMPLEX PROTEIN 10A HOMOLOG-RELATED,PTHR10331
HGNC:11658,TCP11,PTHR12832:SF14,TESTIS-SPECIFIC PROTEIN PBS13  T-COMPLEX 11,T-COMPLEX PROTEIN 11 HOMOLOG,PTHR12832
HGNC:25655,TCP11L1,PTHR12832:SF15,TESTIS-SPECIFIC PROTEIN PBS13  T-COMPLEX 11,T-COMPLEX PROTEIN 11-LIKE PROTEIN 1,PTHR12832
HGNC:28627,TCP11L2,PTHR12832:SF17,TESTIS-SPECIFIC PROTEIN PBS13  T-COMPLEX 11,T-COMPLEX PROTEIN 11-LIKE PROTEIN 2,PTHR12832
HGNC:48369,TCP11X1,PTHR12832:SF21,TESTIS-SPECIFIC PROTEIN PBS13  T-COMPLEX 11,T-COMPLEX PROTEIN 11 X-LINKED PROTEIN 1-RELATED,PTHR12832
HGNC:48335,TCP11X2,PTHR12832:SF21,TESTIS-SPECIFIC PROTEIN PBS13  T-COMPLEX 11,T-COMPLEX PROTEIN 11 X-LINKED PROTEIN 1-RELATED,PTHR12832
HGNC:11692,TCTA,PTHR32267:SF2,T-CELL LEUKEMIA TRANSLOCATION-ALTERED GENE PROTEIN,T-CELL LEUKEMIA TRANSLOCATION-ALTERED GENE PROTEIN,PTHR32267
HGNC:11693,TCTE1,PTHR24107:SF8,YNEIN REGULATORY COMPLEX SUBUNIT 5,DYNEIN REGULATORY COMPLEX SUBUNIT 5,PTHR24107
HGNC:11695,TCTE3,PTHR21255:SF27,T-COMPLEX-ASSOCIATED-TESTIS-EXPRESSED 1/ DYNEIN LIGHT CHAIN,TCTEX1 DOMAIN-CONTAINING PROTEIN 3,PTHR21255
HGNC:26882,TCTEX1D1,PTHR21255:SF44,T-COMPLEX-ASSOCIATED-TESTIS-EXPRESSED 1/ DYNEIN LIGHT CHAIN,TCTEX1 DOMAIN-CONTAINING PROTEIN 1,PTHR21255
HGNC:28482,TCTEX1D2,PTHR21255:SF7,T-COMPLEX-ASSOCIATED-TESTIS-EXPRESSED 1/ DYNEIN LIGHT CHAIN,TCTEX1 DOMAIN-CONTAINING PROTEIN 2,PTHR21255
HGNC:32315,TCTEX1D4,PTHR21255:SF55,T-COMPLEX-ASSOCIATED-TESTIS-EXPRESSED 1/ DYNEIN LIGHT CHAIN,TCTEX1 DOMAIN-CONTAINING PROTEIN 4,PTHR21255
HGNC:26113,TCTN1,PTHR14611:SF1,TECTONIC FAMILY MEMBER,TECTONIC-1,PTHR14611
HGNC:25774,TCTN2,PTHR14611:SF2,TECTONIC FAMILY MEMBER,TECTONIC-2,PTHR14611
HGNC:24519,TCTN3,PTHR14611:SF4,TECTONIC FAMILY MEMBER,TECTONIC-3,PTHR14611
HGNC:11700,TDG,PTHR12159:SF9,G/T AND G/U MISMATCH-SPECIFIC DNA GLYCOSYLASE,G/T MISMATCH-SPECIFIC THYMINE DNA GLYCOSYLASE,PTHR12159
HGNC:11701,TDGF1,PTHR14949:SF41,"EGF-LIKE-DOMAIN, MULTIPLE 7, 8",TERATOCARCINOMA-DERIVED GROWTH FACTOR 1,PTHR14949
HGNC:11703,TDGF1P3,PTHR14949:SF26,"EGF-LIKE-DOMAIN, MULTIPLE 7, 8",TERATOCARCINOMA-DERIVED GROWTH FACTOR 3-RELATED,PTHR14949
HGNC:15547,TDH,PTHR42687:SF1,L-THREONINE 3-DEHYDROGENASE,"INACTIVE L-THREONINE 3-DEHYDROGENASE, MITOCHONDRIAL",PTHR42687
HGNC:11708,TDO2,PTHR10138:SF0,"TRYPTOPHAN 2,3-DIOXYGENASE","TRYPTOPHAN 2,3-DIOXYGENASE",PTHR10138
HGNC:18884,TDP1,PTHR12415:SF0,TYROSYL-DNA PHOSPHODIESTERASE 1,TYROSYL-DNA PHOSPHODIESTERASE 1,PTHR12415
HGNC:17768,TDP2,PTHR15822:SF4,TRAF AND TNF RECEPTOR-ASSOCIATED PROTEIN,TYROSYL-DNA PHOSPHODIESTERASE 2,PTHR15822
HGNC:11712,TDRD1,PTHR22948:SF4,TUDOR DOMAIN CONTAINING PROTEIN,TUDOR DOMAIN-CONTAINING PROTEIN 1,PTHR22948
HGNC:20612,TDRD3,PTHR13681:SF31,SURVIVAL OF MOTOR NEURON-RELATED-SPLICING FACTOR 30-RELATED,TUDOR DOMAIN-CONTAINING PROTEIN 3,PTHR13681
HGNC:20614,TDRD5,PTHR22948:SF19,TUDOR DOMAIN CONTAINING PROTEIN,TUDOR DOMAIN-CONTAINING PROTEIN 5,PTHR22948
HGNC:21339,TDRD6,PTHR22948:SF15,TUDOR DOMAIN CONTAINING PROTEIN,TUDOR DOMAIN-CONTAINING PROTEIN 6,PTHR22948
HGNC:30831,TDRD7,PTHR22948:SF14,TUDOR DOMAIN CONTAINING PROTEIN,TUDOR DOMAIN-CONTAINING PROTEIN 7,PTHR22948
HGNC:20122,TDRD9,PTHR18934:SF113,ATP-DEPENDENT RNA HELICASE,ATP-DEPENDENT RNA HELICASE TDRD9,PTHR18934
HGNC:25316,TDRD10,PTHR22948:SF12,TUDOR DOMAIN CONTAINING PROTEIN,TUDOR DOMAIN-CONTAINING PROTEIN 10,PTHR22948
HGNC:25044,TDRD12,PTHR22948:SF31,TUDOR DOMAIN CONTAINING PROTEIN,ATP-DEPENDENT RNA HELICASE TDRD12-RELATED,PTHR22948
HGNC:45037,TDRD15,PTHR22948:SF7,TUDOR DOMAIN CONTAINING PROTEIN,TUDOR DOMAIN-CONTAINING PROTEIN 15,PTHR22948
HGNC:11713,TDRKH,PTHR22948:SF18,TUDOR DOMAIN CONTAINING PROTEIN,TUDOR AND KH DOMAIN-CONTAINING PROTEIN,PTHR22948
HGNC:26951,TDRP,PTHR35663:SF1,TESTIS DEVELOPMENT-RELATED PROTEIN-RELATED,TESTIS DEVELOPMENT-RELATED PROTEIN,PTHR35663
HGNC:11714,TEAD1,PTHR11834:SF4,TRANSCRIPTIONAL ENHANCER FACTOR  TEF  RELATED,TRANSCRIPTIONAL ENHANCER FACTOR TEF-1,PTHR11834
HGNC:11715,TEAD2,PTHR11834:SF5,TRANSCRIPTIONAL ENHANCER FACTOR  TEF  RELATED,TRANSCRIPTIONAL ENHANCER FACTOR TEF-4,PTHR11834
HGNC:11716,TEAD3,PTHR11834:SF7,TRANSCRIPTIONAL ENHANCER FACTOR  TEF  RELATED,TRANSCRIPTIONAL ENHANCER FACTOR TEF-5,PTHR11834
HGNC:11717,TEAD4,PTHR11834:SF2,TRANSCRIPTIONAL ENHANCER FACTOR  TEF  RELATED,TRANSCRIPTIONAL ENHANCER FACTOR TEF-3,PTHR11834
HGNC:11719,TEC,PTHR24418:SF219,TYROSINE-PROTEIN KINASE,TYROSINE-PROTEIN KINASE TEC,PTHR24418
HGNC:22214,TECPR1,PTHR23250:SF1,DYSFERLIN-RELATED,TECTONIN BETA-PROPELLER REPEAT-CONTAINING PROTEIN 1,PTHR23250
HGNC:19957,TECPR2,PTHR23287:SF16,RUBY-EYE2-LIKE PROTEIN,TECTONIN BETA-PROPELLER REPEAT-CONTAINING PROTEIN 2,PTHR23287
HGNC:4551,TECR,PTHR10556:SF31,3-OXO-5-ALPHA-STEROID 4-DEHYDROGENASE,VERY-LONG-CHAIN ENOYL-COA REDUCTASE,PTHR10556
HGNC:27365,TECRL,PTHR10556:SF27,3-OXO-5-ALPHA-STEROID 4-DEHYDROGENASE,"TRANS-2,3-ENOYL-COA REDUCTASE-LIKE",PTHR10556
HGNC:11720,TECTA,PTHR46160:SF3,ALPHA-TECTORIN-RELATED,ALPHA-TECTORIN,PTHR46160
HGNC:11721,TECTB,PTHR14002:SF13,ENDOGLIN/TGF-BETA RECEPTOR TYPE III,BETA-TECTORIN,PTHR14002
HGNC:20127,TEDC1,PTHR35076:SF1,TUBULIN EPSILON AND DELTA COMPLEX PROTEIN 1,TUBULIN EPSILON AND DELTA COMPLEX PROTEIN 1,PTHR35076
HGNC:25849,TEDC2,PTHR14870:SF1,TUBULIN EPSILON AND DELTA COMPLEX PROTEIN 2,TUBULIN EPSILON AND DELTA COMPLEX PROTEIN 2,PTHR14870
HGNC:30233,TEDDM1,PTHR46441:SF2,TRANSMEMBRANE EPIDIDYMAL FAMILY MEMBER 3,TRANSMEMBRANE EPIDIDYMAL PROTEIN 1,PTHR46441
HGNC:11722,TEF,PTHR11988:SF24,THYROTROPH EMBRYONIC FACTOR RELATED,THYROTROPH EMBRYONIC FACTOR,PTHR11988
HGNC:26223,TEFM,PTHR21053:SF2,UNCHARACTERIZED,"TRANSCRIPTION ELONGATION FACTOR, MITOCHONDRIAL",PTHR21053
HGNC:11724,TEK,PTHR24416:SF125,TYROSINE-PROTEIN KINASE RECEPTOR,ANGIOPOIETIN-1 RECEPTOR,PTHR24416
HGNC:15534,TEKT1,PTHR19960:SF27,TEKTIN,TEKTIN-1,PTHR19960
HGNC:11725,TEKT2,PTHR19960:SF7,TEKTIN,TEKTIN-2,PTHR19960
HGNC:14293,TEKT3,PTHR19960:SF24,TEKTIN,TEKTIN-3,PTHR19960
HGNC:31012,TEKT4,PTHR19960:SF12,TEKTIN,MAFF-INTERACTING PROTEIN-RELATED,PTHR19960
HGNC:26554,TEKT5,PTHR19960:SF23,TEKTIN,TEKTIN-5,PTHR19960
HGNC:29099,TELO2,PTHR15830:SF10,TELOMERE LENGTH REGULATION PROTEIN TEL2 FAMILY MEMBER,TELOMERE LENGTH REGULATION PROTEIN TEL2 HOMOLOG,PTHR15830
HGNC:37242,TEN1,PTHR33905:SF1,CST COMPLEX SUBUNIT TEN1,CST COMPLEX SUBUNIT TEN1,PTHR33905
HGNC:8117,TENM1,PTHR11219:SF7,TENEURIN AND N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE,TENEURIN-1,PTHR11219
HGNC:29943,TENM2,PTHR11219:SF8,TENEURIN AND N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE,TENEURIN-2,PTHR11219
HGNC:29944,TENM3,PTHR11219:SF65,TENEURIN AND N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE,TENEURIN-3,PTHR11219
HGNC:29945,TENM4,PTHR11219:SF9,TENEURIN AND N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE,TENEURIN-4,PTHR11219
HGNC:26776,TENT2,PTHR12271:SF119,POLY A  POLYMERASE CID  PAP -RELATED,POLY(A) RNA POLYMERASE GLD2,PTHR12271
HGNC:16705,TENT4A,PTHR23092:SF24,POLY(A) RNA POLYMERASE,TERMINAL NUCLEOTIDYLTRANSFERASE 4A,PTHR23092
HGNC:30758,TENT4B,PTHR23092:SF51,POLY(A) RNA POLYMERASE,TERMINAL NUCLEOTIDYLTRANSFERASE 4A,PTHR23092
HGNC:18345,TENT5A,PTHR12974:SF25,PRION-LIKE- Q/N-RICH -DOMAIN-BEARING PROTEIN PROTEIN 44,TERMINAL NUCLEOTIDYLTRANSFERASE 5A,PTHR12974
HGNC:28273,TENT5B,PTHR12974:SF46,PRION-LIKE- Q/N-RICH -DOMAIN-BEARING PROTEIN PROTEIN 44,TERMINAL NUCLEOTIDYLTRANSFERASE 5B,PTHR12974
HGNC:24712,TENT5C,PTHR12974:SF34,PRION-LIKE- Q/N-RICH -DOMAIN-BEARING PROTEIN PROTEIN 44,TERMINAL NUCLEOTIDYLTRANSFERASE 5C,PTHR12974
HGNC:28399,TENT5D,PTHR12974:SF30,PRION-LIKE- Q/N-RICH -DOMAIN-BEARING PROTEIN PROTEIN 44,TERMINAL NUCLEOTIDYLTRANSFERASE 5D,PTHR12974
HGNC:11726,TEP1,PTHR44791:SF1,TELOMERASE PROTEIN COMPONENT 1 TEP1,TELOMERASE PROTEIN COMPONENT 1,PTHR44791
HGNC:33745,TEPP,PTHR35348:SF1,"TESTIS, PROSTATE AND PLACENTA-EXPRESSED PROTEIN","TESTIS, PROSTATE AND PLACENTA-EXPRESSED PROTEIN",PTHR35348
HGNC:26458,TEPSIN,PTHR21514:SF0,UNCHARACTERIZED,AP-4 COMPLEX ACCESSORY SUBUNIT TEPSIN,PTHR21514
HGNC:26675,TERB1,PTHR14014:SF0,TELOMERE REPEATS-BINDING BOUQUET FORMATION PROTEIN 1,TELOMERE REPEATS-BINDING BOUQUET FORMATION PROTEIN 1,PTHR14014
HGNC:28520,TERB2,PTHR35345:SF1,TELOMERE REPEATS-BINDING BOUQUET FORMATION PROTEIN 2,TELOMERE REPEATS-BINDING BOUQUET FORMATION PROTEIN 2,PTHR35345
HGNC:11728,TERF1,PTHR46734:SF3,TELOMERIC REPEAT-BINDING FACTOR 1 TERF1,TELOMERIC REPEAT-BINDING FACTOR 1,PTHR46734
HGNC:11729,TERF2,PTHR46833:SF1,TELOMERIC REPEAT-BINDING FACTOR 2 TERF2,TELOMERIC REPEAT-BINDING FACTOR 2,PTHR46833
HGNC:19246,TERF2IP,PTHR16466:SF6,TELOMERE REPEAT-BINDING FACTOR 2-INTERACTING PROTEIN 1,TELOMERIC REPEAT-BINDING FACTOR 2-INTERACTING PROTEIN 1,PTHR16466
HGNC:11730,TERT,PTHR12066:SF0,TELOMERASE REVERSE TRANSCRIPTASE,TELOMERASE REVERSE TRANSCRIPTASE,PTHR12066
HGNC:14620,TES,PTHR24211:SF1,LIM DOMAIN-CONTAINING PROTEIN,TESTIN,PTHR24211
HGNC:26065,TESC,PTHR46823:SF2,CALCINEURIN B HOMOLOGOUS PROTEIN 3,CALCINEURIN B HOMOLOGOUS PROTEIN 3,PTHR46823
HGNC:11731,TESK1,PTHR46485:SF3,LIM DOMAIN KINASE 1,DUAL SPECIFICITY TESTIS-SPECIFIC PROTEIN KINASE 1,PTHR46485
HGNC:11732,TESK2,PTHR46485:SF6,LIM DOMAIN KINASE 1,DUAL SPECIFICITY TESTIS-SPECIFIC PROTEIN KINASE 2,PTHR46485
HGNC:7446,TESMIN,PTHR12446:SF22,TESMIN/TSO1-RELATED,TESMIN,PTHR12446
HGNC:29109,TESPA1,PTHR17469:SF1,SPERM SPECIFIC ANTIGEN 2-RELATED,PROTEIN TESPA1,PTHR17469
HGNC:29484,TET1,PTHR23358:SF2,UNCHARACTERIZED,METHYLCYTOSINE DIOXYGENASE TET1,PTHR23358
HGNC:25941,TET2,PTHR23358:SF3,UNCHARACTERIZED,METHYLCYTOSINE DIOXYGENASE TET2,PTHR23358
HGNC:28313,TET3,PTHR23358:SF4,UNCHARACTERIZED,METHYLCYTOSINE DIOXYGENASE TET3,PTHR23358
HGNC:30884,TEX2,PTHR13466:SF2,TEX2 PROTEIN-RELATED,TESTIS-EXPRESSED PROTEIN 2,PTHR13466
HGNC:29585,TEX9,PTHR23313:SF0,TSEC1-RELATED,TESTIS-EXPRESSED PROTEIN 9,PTHR23313
HGNC:25988,TEX10,PTHR16056:SF2,UNCHARACTERIZED,TESTIS-EXPRESSED PROTEIN 10,PTHR16056
HGNC:11733,TEX11,PTHR47083:SF1,TESTIS-EXPRESSED PROTEIN 11,TESTIS-EXPRESSED PROTEIN 11,PTHR47083
HGNC:11734,TEX12,PTHR37349:SF1,TESTIS-EXPRESSED PROTEIN 12,TESTIS-EXPRESSED PROTEIN 12,PTHR37349
HGNC:11735,TEX13A,PTHR23111:SF64,ZINC FINGER PROTEIN,TESTIS-EXPRESSED PROTEIN 13A,PTHR23111
HGNC:11736,TEX13B,PTHR23111:SF78,ZINC FINGER PROTEIN,TESTIS-EXPRESSED PROTEIN 13B,PTHR23111
HGNC:52277,TEX13C,PTHR23111:SF72,ZINC FINGER PROTEIN,TESTIS-EXPRESSED PROTEIN 13C-RELATED,PTHR23111
HGNC:52278,TEX13D,PTHR23111:SF28,ZINC FINGER PROTEIN,TESTIS-EXPRESSED PROTEIN 13D,PTHR23111
HGNC:11737,TEX14,PTHR23060:SF1,TESTIS EXPRESSED GENE 14,INACTIVE SERINE/THREONINE-PROTEIN KINASE TEX14,PTHR23060
HGNC:11738,TEX15,PTHR22380:SF1,TESTIS-EXPRESSED PROTEIN 15,TESTIS-EXPRESSED PROTEIN 15,PTHR22380
HGNC:33802,TEX19,PTHR31387:SF0,TESTIS-EXPRESSED PROTEIN 19,TESTIS-EXPRESSED PROTEIN 19,PTHR31387
HGNC:28622,TEX26,PTHR33769:SF1,TESTIS-EXPRESSED PROTEIN 26 ISOFORM X3,TESTIS-EXPRESSED PROTEIN 26,PTHR33769
HGNC:2563,TEX28,PTHR17613:SF10,CEREBRAL PROTEIN-11-RELATED,TESTIS-SPECIFIC PROTEIN TEX28,PTHR17613
HGNC:20370,TEX29,PTHR37339:SF1,TESTIS-EXPRESSED PROTEIN 29,TESTIS-EXPRESSED PROTEIN 29,PTHR37339
HGNC:25188,TEX30,PTHR13136:SF3,TESTIS DEVELOPMENT PROTEIN PRTD,TESTIS-EXPRESSED PROTEIN 30,PTHR13136
HGNC:28568,TEX33,PTHR31702:SF2,TESTIS-EXPRESSED PROTEIN 33,TESTIS-EXPRESSED PROTEIN 33,PTHR31702
HGNC:25366,TEX35,PTHR36860:SF1,TESTIS-EXPRESSED PROTEIN 35,TESTIS-EXPRESSED PROTEIN 35,PTHR36860
HGNC:31653,TEX36,PTHR35440:SF1,TESTIS-EXPRESSED PROTEIN 36,TESTIS-EXPRESSED PROTEIN 36,PTHR35440
HGNC:26341,TEX37,PTHR36882:SF1,TESTIS-EXPRESSED SEQUENCE 37 PROTEIN,TESTIS-EXPRESSED SEQUENCE 37 PROTEIN,PTHR36882
HGNC:29589,TEX38,PTHR37362:SF1,TESTIS-EXPRESSED PROTEIN 38,TESTIS-EXPRESSED PROTEIN 38,PTHR37362
HGNC:33767,TEX43,PTHR35247:SF1,TESTIS-EXPRESSED PROTEIN 43,TESTIS-EXPRESSED PROTEIN 43,PTHR35247
HGNC:28563,TEX44,PTHR37365:SF1,TESTIS-EXPRESSED PROTEIN 44,TESTIS-EXPRESSED PROTEIN 44,PTHR37365
HGNC:24745,TEX45,PTHR34828:SF1,TESTIS-EXPRESSED PROTEIN 45,TESTIS-EXPRESSED PROTEIN 45,PTHR34828
HGNC:44651,TEX46,PTHR39412:SF1,TESTIS-EXPRESSED PROTEIN 46,TESTIS-EXPRESSED PROTEIN 46,PTHR39412
HGNC:22402,TEX47,PTHR34035:SF1,TESTIS-EXPRESSED PROTEIN 47,TESTIS-EXPRESSED PROTEIN 47,PTHR34035
HGNC:48628,TEX49,PTHR35263:SF1,TESTIS-EXPRESSED PROTEIN 49,TESTIS-EXPRESSED PROTEIN 49,PTHR35263
HGNC:26553,TEX55,PTHR47110:SF1,TESTIS-SPECIFIC EXPRESSED PROTEIN 55,TESTIS-SPECIFIC EXPRESSED PROTEIN 55,PTHR47110
HGNC:30722,TEX101,PTHR16529:SF3,CD177 ANTIGEN,TESTIS-EXPRESSED PROTEIN 101,PTHR16529
HGNC:30712,TEX261,PTHR13144:SF0,TEX261 PROTEIN,PROTEIN TEX261,PTHR13144
HGNC:30247,TEX264,PTHR15949:SF3,TESTIS-EXPRESSED PROTEIN 264,TESTIS-EXPRESSED PROTEIN 264,PTHR15949
HGNC:11740,TF,PTHR11485:SF31,TRANSFERRIN,SEROTRANSFERRIN,PTHR11485
HGNC:11741,TFAM,PTHR48112:SF1,HIGH MOBILITY GROUP PROTEIN DSP1,"TRANSCRIPTION FACTOR A, MITOCHONDRIAL",PTHR48112
HGNC:11742,TFAP2A,PTHR10812:SF8,TRANSCRIPTION FACTOR AP-2,TRANSCRIPTION FACTOR AP-2-ALPHA,PTHR10812
HGNC:11743,TFAP2B,PTHR10812:SF14,TRANSCRIPTION FACTOR AP-2,TRANSCRIPTION FACTOR AP-2-BETA,PTHR10812
HGNC:11744,TFAP2C,PTHR10812:SF9,TRANSCRIPTION FACTOR AP-2,TRANSCRIPTION FACTOR AP-2 GAMMA,PTHR10812
HGNC:15581,TFAP2D,PTHR10812:SF5,TRANSCRIPTION FACTOR AP-2,TRANSCRIPTION FACTOR AP-2-DELTA,PTHR10812
HGNC:30774,TFAP2E,PTHR10812:SF13,TRANSCRIPTION FACTOR AP-2,TRANSCRIPTION FACTOR AP-2-EPSILON,PTHR10812
HGNC:11745,TFAP4,PTHR15741:SF27,BASIC HELIX-LOOP-HELIX ZIP TRANSCRIPTION FACTOR,TRANSCRIPTION FACTOR AP-4,PTHR15741
HGNC:17037,TFB1M,PTHR11727:SF17,DIMETHYLADENOSINE TRANSFERASE,"DIMETHYLADENOSINE TRANSFERASE 1, MITOCHONDRIAL",PTHR11727
HGNC:18559,TFB2M,PTHR11727:SF13,DIMETHYLADENOSINE TRANSFERASE,"DIMETHYLADENOSINE TRANSFERASE 2, MITOCHONDRIAL",PTHR11727
